A_o,Estado,Tipo_de_abuso,Subtipo_de_Abuso,Mes,Valor
2020,Yucatan,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2020,Yucatan,Violacion simple,Violacion simple,Mayo,1
2020,Yucatan,Violacion equiparada,Violacion equiparada,Mayo,0
2020,Yucatan,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,0
2020,Zacatecas,Abuso sexual,Abuso sexual,Mayo,12
2020,Zacatecas,Acoso sexual,Acoso sexual,Mayo,3
2020,Zacatecas,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2020,Zacatecas,Violacion simple,Violacion simple,Mayo,6
2020,Zacatecas,Violacion equiparada,Violacion equiparada,Mayo,16
2020,Zacatecas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,8
2021,Aguascalientes,Abuso sexual,Abuso sexual,Mayo,0
2021,Aguascalientes,Acoso sexual,Acoso sexual,Mayo,0
2021,Aguascalientes,Hostigamiento sexual,Hostigamiento sexual,Mayo,10
2021,Aguascalientes,Violacion simple,Violacion simple,Mayo,24
2021,Aguascalientes,Violacion equiparada,Violacion equiparada,Mayo,14
2021,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,48
2021,Baja California,Abuso sexual,Abuso sexual,Mayo,121
2021,Baja California,Acoso sexual,Acoso sexual,Mayo,0
2021,Baja California,Hostigamiento sexual,Hostigamiento sexual,Mayo,16
2021,Baja California,Violacion simple,Violacion simple,Mayo,67
2021,Baja California,Violacion equiparada,Violacion equiparada,Mayo,29
2021,Baja California,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,25
2021,Baja California Sur,Abuso sexual,Abuso sexual,Mayo,26
2021,Baja California Sur,Acoso sexual,Acoso sexual,Mayo,16
2021,Baja California Sur,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2021,Baja California Sur,Violacion simple,Violacion simple,Mayo,20
2021,Baja California Sur,Violacion equiparada,Violacion equiparada,Mayo,2
2021,Baja California Sur,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,9
2021,Campeche,Abuso sexual,Abuso sexual,Mayo,4
2021,Campeche,Acoso sexual,Acoso sexual,Mayo,0
2021,Campeche,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Campeche,Violacion simple,Violacion simple,Mayo,4
2021,Campeche,Violacion equiparada,Violacion equiparada,Mayo,15
2021,Campeche,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,1
2021,Coahuila de Zaragoza,Abuso sexual,Abuso sexual,Mayo,61
2021,Coahuila de Zaragoza,Acoso sexual,Acoso sexual,Mayo,47
2021,Coahuila de Zaragoza,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Coahuila de Zaragoza,Violacion simple,Violacion simple,Mayo,21
2021,Coahuila de Zaragoza,Violacion equiparada,Violacion equiparada,Mayo,31
2021,Coahuila de Zaragoza,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,7
2021,Colima,Abuso sexual,Abuso sexual,Mayo,41
2021,Colima,Acoso sexual,Acoso sexual,Mayo,0
2021,Colima,Hostigamiento sexual,Hostigamiento sexual,Mayo,8
2021,Colima,Violacion simple,Violacion simple,Mayo,14
2021,Colima,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Colima,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,16
2021,Chiapas,Abuso sexual,Abuso sexual,Mayo,18
2021,Chiapas,Acoso sexual,Acoso sexual,Mayo,9
2021,Chiapas,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Chiapas,Violacion simple,Violacion simple,Mayo,45
2021,Chiapas,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Chiapas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,59
2021,Chihuahua,Abuso sexual,Abuso sexual,Mayo,150
2021,Chihuahua,Acoso sexual,Acoso sexual,Mayo,0
2021,Chihuahua,Hostigamiento sexual,Hostigamiento sexual,Mayo,13
2021,Chihuahua,Violacion simple,Violacion simple,Mayo,88
2021,Chihuahua,Violacion equiparada,Violacion equiparada,Mayo,34
2021,Chihuahua,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,27
2021,Ciudad de Mexico,Abuso sexual,Abuso sexual,Mayo,333
2021,Ciudad de Mexico,Acoso sexual,Acoso sexual,Mayo,120
2021,Ciudad de Mexico,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Ciudad de Mexico,Violacion simple,Violacion simple,Mayo,138
2021,Ciudad de Mexico,Violacion equiparada,Violacion equiparada,Mayo,89
2021,Ciudad de Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,157
2021,Durango,Abuso sexual,Abuso sexual,Mayo,50
2021,Durango,Acoso sexual,Acoso sexual,Mayo,5
2021,Durango,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2021,Durango,Violacion simple,Violacion simple,Mayo,40
2021,Durango,Violacion equiparada,Violacion equiparada,Mayo,2
2021,Durango,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,18
2021,Guanajuato,Abuso sexual,Abuso sexual,Mayo,123
2021,Guanajuato,Acoso sexual,Acoso sexual,Mayo,25
2021,Guanajuato,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,Guanajuato,Violacion simple,Violacion simple,Mayo,75
2021,Guanajuato,Violacion equiparada,Violacion equiparada,Mayo,6
2021,Guanajuato,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,2
2021,Guerrero,Abuso sexual,Abuso sexual,Mayo,35
2021,Guerrero,Acoso sexual,Acoso sexual,Mayo,14
2021,Guerrero,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2021,Guerrero,Violacion simple,Violacion simple,Mayo,20
2021,Guerrero,Violacion equiparada,Violacion equiparada,Mayo,20
2021,Guerrero,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,0
2021,Hidalgo,Abuso sexual,Abuso sexual,Mayo,78
2021,Hidalgo,Acoso sexual,Acoso sexual,Mayo,0
2021,Hidalgo,Hostigamiento sexual,Hostigamiento sexual,Mayo,7
2021,Hidalgo,Violacion simple,Violacion simple,Mayo,52
2021,Hidalgo,Violacion equiparada,Violacion equiparada,Mayo,36
2021,Hidalgo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,1
2021,Jalisco,Abuso sexual,Abuso sexual,Mayo,206
2021,Jalisco,Acoso sexual,Acoso sexual,Mayo,17
2021,Jalisco,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,Jalisco,Violacion simple,Violacion simple,Mayo,45
2021,Jalisco,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Jalisco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,116
2021,Mexico,Abuso sexual,Abuso sexual,Mayo,367
2021,Mexico,Acoso sexual,Acoso sexual,Mayo,92
2021,Mexico,Hostigamiento sexual,Hostigamiento sexual,Mayo,20
2021,Mexico,Violacion simple,Violacion simple,Mayo,144
2021,Mexico,Violacion equiparada,Violacion equiparada,Mayo,99
2021,Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,6
2021,Michoacan de Ocampo,Abuso sexual,Abuso sexual,Mayo,36
2021,Michoacan de Ocampo,Acoso sexual,Acoso sexual,Mayo,20
2021,Michoacan de Ocampo,Hostigamiento sexual,Hostigamiento sexual,Mayo,7
2021,Michoacan de Ocampo,Violacion simple,Violacion simple,Mayo,36
2021,Michoacan de Ocampo,Violacion equiparada,Violacion equiparada,Mayo,15
2021,Michoacan de Ocampo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,33
2021,Morelos,Abuso sexual,Abuso sexual,Mayo,44
2021,Morelos,Acoso sexual,Acoso sexual,Mayo,7
2021,Morelos,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,Morelos,Violacion simple,Violacion simple,Mayo,33
2021,Morelos,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Morelos,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,6
2021,Nayarit,Abuso sexual,Abuso sexual,Mayo,0
2021,Nayarit,Acoso sexual,Acoso sexual,Mayo,1
2021,Nayarit,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Nayarit,Violacion simple,Violacion simple,Mayo,11
2021,Nayarit,Violacion equiparada,Violacion equiparada,Mayo,2
2021,Nayarit,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,5
2021,Nuevo Leon,Abuso sexual,Abuso sexual,Mayo,160
2021,Nuevo Leon,Acoso sexual,Acoso sexual,Mayo,68
2021,Nuevo Leon,Hostigamiento sexual,Hostigamiento sexual,Mayo,5
2021,Nuevo Leon,Violacion simple,Violacion simple,Mayo,79
2021,Nuevo Leon,Violacion equiparada,Violacion equiparada,Mayo,41
2021,Nuevo Leon,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,86
2021,Oaxaca,Abuso sexual,Abuso sexual,Mayo,55
2021,Oaxaca,Acoso sexual,Acoso sexual,Mayo,21
2021,Oaxaca,Hostigamiento sexual,Hostigamiento sexual,Mayo,7
2021,Oaxaca,Violacion simple,Violacion simple,Mayo,38
2021,Oaxaca,Violacion equiparada,Violacion equiparada,Mayo,28
2021,Oaxaca,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,1
2021,Puebla,Abuso sexual,Abuso sexual,Mayo,80
2021,Puebla,Acoso sexual,Acoso sexual,Mayo,28
2021,Puebla,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,Puebla,Violacion simple,Violacion simple,Mayo,43
2021,Puebla,Violacion equiparada,Violacion equiparada,Mayo,40
2021,Puebla,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,111
2021,Queretaro,Abuso sexual,Abuso sexual,Mayo,48
2021,Queretaro,Acoso sexual,Acoso sexual,Mayo,64
2021,Queretaro,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Queretaro,Violacion simple,Violacion simple,Mayo,29
2021,Queretaro,Violacion equiparada,Violacion equiparada,Mayo,22
2021,Queretaro,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,4
2021,Quintana Roo,Abuso sexual,Abuso sexual,Mayo,96
2021,Quintana Roo,Acoso sexual,Acoso sexual,Mayo,20
2021,Quintana Roo,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,Quintana Roo,Violacion simple,Violacion simple,Mayo,79
2021,Quintana Roo,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Quintana Roo,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,34
2021,San Luis Potosi,Abuso sexual,Abuso sexual,Mayo,51
2021,San Luis Potosi,Acoso sexual,Acoso sexual,Mayo,28
2021,San Luis Potosi,Hostigamiento sexual,Hostigamiento sexual,Mayo,6
2021,San Luis Potosi,Violacion simple,Violacion simple,Mayo,64
2021,San Luis Potosi,Violacion equiparada,Violacion equiparada,Mayo,0
2021,San Luis Potosi,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,28
2021,Sinaloa,Abuso sexual,Abuso sexual,Mayo,35
2021,Sinaloa,Acoso sexual,Acoso sexual,Mayo,9
2021,Sinaloa,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Sinaloa,Violacion simple,Violacion simple,Mayo,15
2021,Sinaloa,Violacion equiparada,Violacion equiparada,Mayo,8
2021,Sinaloa,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,4
2021,Sonora,Abuso sexual,Abuso sexual,Mayo,75
2021,Sonora,Acoso sexual,Acoso sexual,Mayo,10
2021,Sonora,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2021,Sonora,Violacion simple,Violacion simple,Mayo,32
2021,Sonora,Violacion equiparada,Violacion equiparada,Mayo,7
2021,Sonora,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,19
2021,Tabasco,Abuso sexual,Abuso sexual,Mayo,24
2021,Tabasco,Acoso sexual,Acoso sexual,Mayo,0
2021,Tabasco,Hostigamiento sexual,Hostigamiento sexual,Mayo,20
2021,Tabasco,Violacion simple,Violacion simple,Mayo,22
2021,Tabasco,Violacion equiparada,Violacion equiparada,Mayo,1
2021,Tabasco,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,75
2021,Tamaulipas,Abuso sexual,Abuso sexual,Mayo,63
2021,Tamaulipas,Acoso sexual,Acoso sexual,Mayo,14
2021,Tamaulipas,Hostigamiento sexual,Hostigamiento sexual,Mayo,3
2021,Tamaulipas,Violacion simple,Violacion simple,Mayo,47
2021,Tamaulipas,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Tamaulipas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,8
2021,Tlaxcala,Abuso sexual,Abuso sexual,Mayo,4
2021,Tlaxcala,Acoso sexual,Acoso sexual,Mayo,1
2021,Tlaxcala,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Tlaxcala,Violacion simple,Violacion simple,Mayo,0
2021,Tlaxcala,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Tlaxcala,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,2
2021,Veracruz de Ignacio de la Llave,Abuso sexual,Abuso sexual,Mayo,91
2021,Veracruz de Ignacio de la Llave,Acoso sexual,Acoso sexual,Mayo,0
2021,Veracruz de Ignacio de la Llave,Hostigamiento sexual,Hostigamiento sexual,Mayo,41
2021,Veracruz de Ignacio de la Llave,Violacion simple,Violacion simple,Mayo,52
2021,Veracruz de Ignacio de la Llave,Violacion equiparada,Violacion equiparada,Mayo,1
2021,Veracruz de Ignacio de la Llave,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,137
2021,Yucatan,Abuso sexual,Abuso sexual,Mayo,5
2021,Yucatan,Acoso sexual,Acoso sexual,Mayo,1
2021,Yucatan,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2021,Yucatan,Violacion simple,Violacion simple,Mayo,8
2021,Yucatan,Violacion equiparada,Violacion equiparada,Mayo,0
2021,Yucatan,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,0
2021,Zacatecas,Abuso sexual,Abuso sexual,Mayo,23
2021,Zacatecas,Acoso sexual,Acoso sexual,Mayo,7
2021,Zacatecas,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2021,Zacatecas,Violacion simple,Violacion simple,Mayo,18
2021,Zacatecas,Violacion equiparada,Violacion equiparada,Mayo,17
2021,Zacatecas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,15
2022,Aguascalientes,Abuso sexual,Abuso sexual,Mayo,0
2022,Aguascalientes,Acoso sexual,Acoso sexual,Mayo,0
2022,Aguascalientes,Hostigamiento sexual,Hostigamiento sexual,Mayo,15
2022,Aguascalientes,Violacion simple,Violacion simple,Mayo,24
2022,Aguascalientes,Violacion equiparada,Violacion equiparada,Mayo,13
2022,Aguascalientes,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,65
2022,Baja California,Abuso sexual,Abuso sexual,Mayo,169
2022,Baja California,Acoso sexual,Acoso sexual,Mayo,0
2022,Baja California,Hostigamiento sexual,Hostigamiento sexual,Mayo,44
2022,Baja California,Violacion simple,Violacion simple,Mayo,75
2022,Baja California,Violacion equiparada,Violacion equiparada,Mayo,33
2022,Baja California,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,40
2022,Baja California Sur,Abuso sexual,Abuso sexual,Mayo,39
2022,Baja California Sur,Acoso sexual,Acoso sexual,Mayo,12
2022,Baja California Sur,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2022,Baja California Sur,Violacion simple,Violacion simple,Mayo,26
2022,Baja California Sur,Violacion equiparada,Violacion equiparada,Mayo,5
2022,Baja California Sur,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,15
2022,Campeche,Abuso sexual,Abuso sexual,Mayo,43
2022,Campeche,Acoso sexual,Acoso sexual,Mayo,2
2022,Campeche,Hostigamiento sexual,Hostigamiento sexual,Mayo,1
2022,Campeche,Violacion simple,Violacion simple,Mayo,14
2022,Campeche,Violacion equiparada,Violacion equiparada,Mayo,21
2022,Campeche,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,5
2022,Coahuila de Zaragoza,Abuso sexual,Abuso sexual,Mayo,110
2022,Coahuila de Zaragoza,Acoso sexual,Acoso sexual,Mayo,48
2022,Coahuila de Zaragoza,Hostigamiento sexual,Hostigamiento sexual,Mayo,4
2022,Coahuila de Zaragoza,Violacion simple,Violacion simple,Mayo,23
2022,Coahuila de Zaragoza,Violacion equiparada,Violacion equiparada,Mayo,21
2022,Coahuila de Zaragoza,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,11
2022,Colima,Abuso sexual,Abuso sexual,Mayo,39
2022,Colima,Acoso sexual,Acoso sexual,Mayo,0
2022,Colima,Hostigamiento sexual,Hostigamiento sexual,Mayo,2
2022,Colima,Violacion simple,Violacion simple,Mayo,22
2022,Colima,Violacion equiparada,Violacion equiparada,Mayo,0
2022,Colima,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,7
2022,Chiapas,Abuso sexual,Abuso sexual,Mayo,21
2022,Chiapas,Acoso sexual,Acoso sexual,Mayo,6
2022,Chiapas,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2022,Chiapas,Violacion simple,Violacion simple,Mayo,40
2022,Chiapas,Violacion equiparada,Violacion equiparada,Mayo,2
2022,Chiapas,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,79
2022,Chihuahua,Abuso sexual,Abuso sexual,Mayo,214
2022,Chihuahua,Acoso sexual,Acoso sexual,Mayo,23
2022,Chihuahua,Hostigamiento sexual,Hostigamiento sexual,Mayo,23
2022,Chihuahua,Violacion simple,Violacion simple,Mayo,133
2022,Chihuahua,Violacion equiparada,Violacion equiparada,Mayo,26
2022,Chihuahua,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,45
2022,Ciudad de Mexico,Abuso sexual,Abuso sexual,Mayo,466
2022,Ciudad de Mexico,Acoso sexual,Acoso sexual,Mayo,159
2022,Ciudad de Mexico,Hostigamiento sexual,Hostigamiento sexual,Mayo,0
2022,Ciudad de Mexico,Violacion simple,Violacion simple,Mayo,83
2022,Ciudad de Mexico,Violacion equiparada,Violacion equiparada,Mayo,150
2022,Ciudad de Mexico,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Mayo,181
